pos_val,neg_val,anticipation,anger,disgust,fear,joy,sadness,surprise,trust,word
0.04375,0.04375,0.0,0.06656999999999999,0.03227,0.025129999999999996,0.0,0.009869999999999999,0.0,0.0,تکه بزرگ
0.0,0.0,0.0,0.0,0.20196,0.0,0.0,0.0,0.0,0.0,تکه فلز خام
0.05250000000000001,0.0,0.012950000000000003,0.0,0.008376666666666668,0.0,0.0,0.004386666666666667,0.03754333333333334,0.0,تکه و پاره
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.0,تکه کاغذ
0.0,0.0,0.0,0.0,0.0,0.10528000000000001,0.0,0.0,0.0,0.0,تکهای از زمین
0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.29819999999999997,0.0,0.0,تکه‌تکه
0.06,0.06,0.04734000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.08814,تکیه
0.0,0.0,0.0,0.0,0.0,0.07901999999999999,0.016415,0.0,0.0,0.031755,تکیه دادن
0.07,0.0175,0.0,0.0,0.0,0.011666666666666667,0.0,0.0,0.0,0.10996333333333334,تکیه زدن
0.07333333333333333,0.018333333333333333,0.0,0.0,0.0,0.024904444444444444,0.0,0.0,0.0,0.16400222222222224,تکیه کردن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,0.0,0.0,تکیه گاه
0.0,0.0,0.009540000000000002,0.0,0.0,0.0,0.03193571428571428,0.0,0.0,0.04538714285714286,تکیه‌گاه
0.0,0.0,0.0,0.02503666666666667,0.0,0.0,0.0,0.0,0.0,0.15231666666666666,تکیه‌گاهاصلی
0.035,0.0,0.015475384615384617,0.0,0.0,0.0,0.03700307692307693,0.0,0.01076923076923077,0.03133769230769231,تک‌خال
0.0,0.0,0.0,0.0,0.16575,0.0,0.0,0.0,0.0,0.0,تک‌رنگ
0.0,0.0,0.0,0.0,0.0429,0.0,0.0,0.0,0.0,0.0,تک‌فام
0.065,0.0,0.0,0.0,0.0,0.19136,0.0,0.0,0.0,0.0,تیتان
0.0015625,0.002232142857142857,0.0026325000000000003,0.05659946428571429,0.0025457142857142857,0.08522785714285715,0.0035014285714285716,0.03182142857142857,0.03401339285714285,0.003428571428571429,تیر
0.0,0.0,0.10052000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,تیر اره شده
0.0,0.0,0.0,0.1176,0.0,0.12844999999999998,0.0,0.0,0.0,0.0,تیر اندازی
0.0,0.0,0.0,0.013333333333333334,0.0,0.014186666666666667,0.0,0.01664,0.0,0.0,تیر حائل
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40591999999999995,تیر زدن
0.0,0.12375,0.0,0.0400125,0.02904,0.03993,0.0,0.034815,0.0,0.0,تیر کشنده
0.0,0.675,0.0,0.194,0.0461,0.16419999999999998,0.0,0.12189999999999998,0.0484,0.0,تیر کشیدن
0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.03853333333333333,0.0,تیر کوچک
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29965,تیر یا الوار خمیده و کج
0.0,0.0,0.0,0.06448909090909091,0.0,0.17033454545454543,0.0,0.03480909090909091,0.04524545454545454,0.0,تیرانداز
0.0,0.0,0.0,0.0,0.0,0.17328,0.0,0.0,0.0,0.0,تیرانداز تلخه
0.0,0.0,0.0,0.13222625,0.0,0.1526675,0.0,0.12195625000000002,0.08481625000000001,0.0,تیراندازی
0.023392857142857142,0.05303571428571428,0.01375714285714286,0.012538571428571428,0.0,0.07751238095238094,0.012882857142857144,0.0037414285714285713,0.02926857142857143,0.0,تیردان
0.00887037037037037,0.09540740740740741,0.0028885925925925923,0.015350222222222223,0.029336148148148146,0.028456592592592592,0.00781651851851852,0.07867022222222222,0.0018433333333333331,0.01235837037037037,تیره
0.021964285714285714,0.2180357142857143,0.0,0.015284761904761907,0.03881571428571429,0.03475809523809524,0.0,0.06957523809523809,0.0,0.0,تیره بخت
0.0,0.18875,0.0,0.0,0.21402666666666667,0.0,0.0,0.0,0.0,0.0,تیره رنگ
0.006858108108108109,0.15442567567567567,0.0,0.021542162162162162,0.044344054054054054,0.009052702702702703,0.0,0.05655378378378379,0.0,0.0,تیره روز
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,تیره شدن
0.03375,0.315,0.0,0.0,0.0,0.0,0.0,0.11583000000000002,0.0,0.0,تیره و تار
0.02307692307692308,0.02923076923076923,0.0,0.023526153846153846,0.040526153846153844,0.01922230769230769,0.0,0.0655046153846154,0.0,0.0,تیره کردن
0.047142857142857146,0.10821428571428572,0.0,0.03518714285714286,0.028002857142857142,0.04296285714285714,0.0,0.053899999999999997,0.0,0.0,تیرهبختی
0.0,0.0,0.0,0.084365,0.0,0.084365,0.0,0.0,0.0,0.0,تیره‌ای
0.0,0.10625000000000001,0.00408,0.005400769230769231,0.012985384615384617,0.016424615384615388,0.0,0.05059461538461539,0.0,0.0,تیره‌رنگ
0.0,0.0,0.0,0.04419,0.0,0.0,0.0,0.0,0.0,0.05697,تیره‌پشت
0.0,0.12,0.0,0.0501,0.02766,0.026279999999999998,0.0,0.0,0.029039999999999996,0.0,تیرکشیدن
0.054296875,0.18953125,0.0,0.033274375,0.0,0.07135875,0.0,0.18534375,0.0,0.0,تیرگی
0.090515625,0.056125,0.006593,0.037996875,0.029041875,0.025478125,0.012656,0.015808875,0.029864375,0.013612125,تیز
0.08750000000000001,0.0,0.030240000000000003,0.0,0.0,0.01008,0.0,0.0,0.023333333333333334,0.0,تیز بینی
0.0,0.0,0.0,0.03808000000000001,0.0,0.06193666666666667,0.0,0.0,0.0,0.0,تیز رفتن
0.0,0.0,0.05808,0.03456,0.0,0.0,0.0,0.0,0.0,0.0,تیز شدن
0.0,0.171875,0.0,0.10939500000000002,0.09145500000000001,0.0,0.0,0.0,0.0,0.0,تیز و دلخراش
0.0175,0.0,0.0,0.0,0.07770000000000002,0.0,0.0,0.0,0.0,0.0,تیزرو
0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07644999999999999,تیزنگر
0.0825,0.0275,0.021065,0.0,0.0,0.0,0.0,0.0,0.0,0.030525000000000004,تیزنگری
0.0225,0.0184375,0.0053878125,0.0186828125,0.01093125,0.01203375,0.003105,0.011479375,0.0,0.0034425,تیزی
0.0,0.0,0.0,0.0,0.0,0.0,0.1182,0.0,0.0,0.0,تیزی یا برامدگی خاک از اب
0.0,0.0,0.0,0.07728,0.0,0.08441,0.0,0.0,0.0,0.0,تیشه مخصوص کندن یخ ماهیگیری
0.015,0.0,0.0,0.05832,0.0,0.058155,0.0,0.0,0.0,0.0,تیغ
0.0,0.056249999999999994,0.0,0.0,0.0,0.0468,0.0,0.0,0.0,0.0,تیغ تیغی
0.0,0.0,0.0,0.0,0.0,0.09126000000000001,0.0,0.0,0.0,0.0,تیغ جوجه تیغی
0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,تیغ صورت تراشی
0.0033333333333333335,0.0,0.0,0.034519999999999995,0.0,0.00655,0.0,0.0,0.0,0.02532,تیغ یا برامدگی‌های بدن موجوداتی مثل جوجه تیغی
0.0,0.06,0.0,0.0,0.0,0.04992,0.0,0.0,0.0,0.0,تیغستان
0.0,0.0,0.14833333333333334,0.0,0.0,0.0,0.146,0.0,0.0,0.19533333333333333,تیغه خیش
0.0,0.07125000000000001,0.0,0.0,0.0,0.05928,0.0,0.0,0.0,0.0,تیغ‌دار
0.0,0.0,0.0,0.0,0.0,0.5054,0.0,0.0,0.0,0.0,تیله
0.0,0.0,0.0,0.0,0.0,0.17328,0.0,0.0,0.0,0.0,تیله بازی
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,تیم
0.0,0.0,0.11615999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,تیم اول دانشگاه یا دانشکده نامه
0.0,0.0,0.03936,0.033999999999999996,0.0,0.020640000000000002,0.0,0.0,0.0,0.0,تیم دفاع
0.125,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1445,تیماج
0.025357142857142863,0.03,0.017635714285714286,0.004061904761904762,0.0,0.0216,0.0010647619047619047,0.033254285714285715,0.0,0.012899047619047619,تیمار
0.006562500000000001,0.0028125,0.0,0.0,0.0,0.00203,0.0030099999999999997,0.0,0.0,0.0274275,تیمار کردن
0.0,0.115625,0.0,0.0579375,0.0,0.2311375,0.0,0.066825,0.0,0.0,تیمارستان
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13806000000000002,تیمچه
0.0,0.015,0.0187325,0.00309,0.003045,0.02094625,0.004461875,0.014563125,0.0,0.0,تیه
0.0,0.0,0.0,0.0,0.0,0.31179,0.0,0.0,0.0,0.0,تیپ
0.06416666666666668,0.086875,0.0027636363636363635,0.0008036363636363636,0.002710909090909091,0.00516969696969697,0.01073848484848485,0.0,0.00728060606060606,0.1988207575757576,ثابت
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25870000000000004,ثابت شدن
0.3063888888888889,0.21,0.0,0.0,0.0,0.007311111111111111,0.041299999999999996,0.0,0.010235555555555555,0.3827555555555555,ثابت قدم
0.05833333333333333,0.0,0.01806,0.0,0.0,0.0,0.015434999999999999,0.0,0.0112,0.22146833333333335,ثابت کردن
0.0,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00705,0.045149999999999996,ثابتقدم
0.0,0.08625000000000001,0.0,0.0,0.0,0.0,0.0,0.05152,0.0,0.049545000000000006,ثانوی
0.06078125,0.04255208333333333,0.008967500000000002,0.00492,0.0,0.010435,0.010215416666666666,0.0010183333333333333,0.0,0.15696083333333333,ثبات
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15744,ثبات ادراکی
0.09749999999999999,0.0,0.025355000000000003,0.0,0.0,0.0,0.023155,0.0,0.0,0.14420166666666667,ثبات و استحکام
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.028159999999999994,0.0,ثبت اموات
0.0,0.0,0.09730799999999999,0.0,0.0,0.0,0.019292,0.0,0.040598,0.045178,ثبت کردن
0.0813888888888889,0.042222222222222223,0.0,0.0,0.0,0.0,0.05754555555555555,0.0,0.0,0.05746111111111111,ثبوت
0.02856818181818182,0.01084090909090909,0.040639999999999996,0.002061454545454545,0.001178181818181818,0.006066545454545455,0.078748,0.0,0.016998909090909092,0.05365054545454545,ثروت
0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.13486666666666666,0.0,ثروت باد اورده
0.13599999999999998,0.0,0.0,0.0,0.01234,0.0,0.09768,0.00406,0.0,0.019184,ثروتمند
0.0,0.0,0.0,0.0,0.06006,0.0,0.0,0.0,0.0,0.03648333333333333,ثری
0.0,0.0,0.0,0.0,0.0,0.10098,0.0,0.0,0.0,0.0,ثعبان
0.0,0.0,0.0,0.10879714285714286,0.0,0.011365714285714286,0.0,0.0026742857142857145,0.011382857142857142,0.0,ثقبه
0.04645833333333333,0.03864583333333333,0.0036550000000000003,0.009474999999999999,0.0031025,0.007394166666666667,0.0015441666666666668,0.014497500000000002,0.0016575000000000001,0.014105,ثقل
0.12,0.0,0.0,0.003977142857142857,0.0025142857142857146,0.0021485714285714285,0.013851428571428572,0.002834285714285714,0.0,0.07538285714285713,ثقه
0.024396551724137933,0.07702586206896553,0.009931034482758621,0.02486137931034483,0.0073486206896551725,0.043942068965517236,0.0009051724137931035,0.03955275862068965,0.0,0.0031303448275862068,ثقیل
0.0,0.0,0.0,0.0,0.0,0.0,0.06863999999999999,0.0,0.0,0.0,ثلج
0.0,0.0,0.0,0.09702,0.0,0.0,0.0,0.0,0.0,0.0,ثلمه
0.0,0.0,0.0903825,0.0,0.0,0.0,0.0,0.0432675,0.0,0.0,ثمر
0.052250000000000005,0.00375,0.011144000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.054152,ثمربخش
0.0,0.0,0.1049975,0.0,0.0,0.0,0.0,0.0464725,0.0,0.0,ثمره
0.0825,0.0,0.018920000000000003,0.0,0.0,0.0,0.025006666666666667,0.0,0.00715,0.0,ثمین
0.13732142857142857,0.009464285714285715,0.012678571428571428,0.0,0.0,0.001597142857142857,0.04502821428571429,0.0,0.0017546428571428572,0.08707357142857143,ثنا
0.09583333333333335,0.0,0.048869333333333334,0.0,0.0,0.0,0.044465333333333336,0.0,0.02847466666666667,0.03924266666666667,ثواب
0.0,0.0,0.007030000000000001,0.0,0.0,0.0013428571428571428,0.036349285714285716,0.007957142857142857,0.013500714285714284,0.03155,جا
0.0,0.0,0.0,0.05045333333333333,0.03212,0.05045333333333333,0.0,0.0,0.0,0.0,جا خالی دادن
0.0,0.005555555555555556,0.0,0.0,0.007502222222222222,0.02100888888888889,0.004506666666666667,0.016926666666666666,0.013317777777777779,0.0,جا خالی کردن
0.2529166666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.09318333333333334,جا دادن
0.16749999999999998,0.14125,0.0,0.0,0.0,0.0,0.12719999999999998,0.0,0.0,0.0,جاافتاده
0.0,0.0,0.02436,0.0,0.0019950000000000002,0.006930000000000001,0.03816,0.0,0.0,0.0,جابجا کردن
0.0,0.0,0.0,0.02952,0.03375,0.03942,0.0,0.03942,0.0,0.0,جابجاشده
0.0,0.0,0.0,0.0,0.0,0.0477,0.0,0.046875,0.0,0.0,جابجاکردن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25355000000000005,0.0,جابجاکردن‌
0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.0,0.0,0.0,0.0,جابجایی
0.055833333333333325,0.06166666666666667,0.0,0.04563333333333333,0.039305,0.057053333333333324,0.0,0.026041666666666668,0.0,0.0,جابر
0.06,0.06,0.0,0.048068571428571426,0.04097142857142857,0.047657142857142856,0.0,0.02142857142857143,0.0,0.0,جابرانه
0.0175,0.035,0.0,0.0,0.02734666666666667,0.06486666666666667,0.0,0.0,0.0,0.0,جاثوم
0.0,0.0011538461538461537,0.03516692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.04214153846153846,جاده
0.0,0.0,0.0,0.0,0.0,0.06288,0.0,0.0,0.0,0.0,جاده فرعی
0.0375,0.05818181818181818,0.058133863636363636,0.0034390909090909094,0.0030406818181818187,0.013536363636363636,0.08978863636363636,0.003232727272727273,0.09785204545454546,0.02364840909090909,جادو
0.035,0.0,0.0,0.0,0.0,0.0,0.04984,0.0,0.12033000000000002,0.0,جادو جنبل
0.05964285714285714,0.0064285714285714285,0.06169714285714285,0.002592857142857143,0.004607142857142857,0.014089285714285712,0.023055714285714287,0.0,0.04427714285714286,0.009545000000000001,جادو کردن
0.1225,0.06125,0.0,0.0,0.0,0.126665,0.0,0.14112,0.0,0.0,جادوشده
0.07110294117647059,0.1299264705882353,0.07570264705882353,0.02393647058823529,0.019223529411764705,0.025641176470588233,0.08345764705882353,0.01788235294117647,0.08939176470588235,0.038678235294117645,جادوگر
0.02642857142857143,0.1125,0.060500000000000005,0.02378571428571429,0.0,0.08707142857142856,0.02034285714285714,0.03628571428571429,0.07214,0.023442857142857144,جادوگری
0.0,0.25,0.1691666666666667,0.0,0.0,0.0,0.24233333333333332,0.0,0.17966666666666664,0.0,جادویی
0.29250000000000004,0.0,0.053176,0.0,0.03557400000000001,0.0,0.046,0.0,0.026588,0.053176,جاذب
0.00859375,0.005625,0.0,0.00543375,0.0,0.0,0.0,0.0,0.004917500000000001,0.08187125,جاذبه
0.0,0.0,0.0,0.04992,0.0,0.026266666666666667,0.0,0.02,0.05501333333333333,0.0,جار
0.0,0.0,0.0,0.18064799999999998,0.0,0.1376,0.0,0.0,0.1704,0.0,جار زدن
0.04285714285714286,0.06428571428571428,0.017417142857142857,0.0,0.01152,0.013405714285714286,0.0,0.1226057142857143,0.016868571428571427,0.0,جار زننده
0.0,0.0,0.0,0.050879999999999995,0.0,0.0,0.0,0.04307999999999999,0.0,0.0,جار و جنجال
0.16479166666666664,0.05833333333333332,0.0,0.08651277777777779,0.03306388888888889,0.0,0.08782388888888888,0.0,0.05164666666666667,0.03578666666666666,جار و جنجال راه انداختن
0.0,0.0,0.0425,0.018105,0.0,0.022567500000000004,0.0,0.0,0.0,0.0,جارچی
0.08812500000000001,0.0,0.03333222222222222,0.012995555555555555,0.003834444444444445,0.02628,0.06382833333333333,0.010917777777777778,0.0,0.006932222222222222,جاری
0.0,0.0,0.00847,0.0,0.05546285714285714,0.024999999999999998,0.03503571428571429,0.0,0.0,0.014252857142857142,جاری شدن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08607000000000001,جاری شدن سرخ شدن
0.0675,0.0225,0.0,0.010851428571428571,0.007842857142857143,0.016765714285714287,0.02129142857142857,0.0064285714285714285,0.021497142857142854,0.019491428571428573,جاز نواختن
0.0,0.25905,0.0,0.0861456,0.09756440000000001,0.016468800000000002,0.0,0.040645600000000004,0.0174424,0.0,جازده
0.0,0.0,0.05088,0.0,0.0,0.0,0.0,0.0,0.0,0.12575999999999998,جازم
0.0,0.026000000000000002,0.0,0.0818,0.032916,0.07836800000000001,0.0,0.0,0.1312,0.0,جاسوس
0.0,0.09072916666666665,0.0040950000000000005,0.08818833333333333,0.11568083333333333,0.046703333333333326,0.0,0.033161249999999996,0.017558333333333332,0.011494999999999998,جاسوسی کردن
0.0,0.0,0.0,0.0,0.20482,0.0,0.0,0.0,0.0,0.0,جاشو
0.010227272727272727,0.005454545454545454,0.0,0.004772727272727273,0.004670909090909091,0.02877909090909091,0.0,0.015322727272727273,0.01372,0.0016927272727272728,جال
0.20635416666666664,0.027552083333333335,0.004658333333333333,0.0,0.0,0.0,0.13954333333333332,0.00171875,0.0373,0.038150416666666666,جالب
0.07875000000000001,0.0,0.011217500000000002,0.0,0.0,0.0,0.062181249999999993,0.0,0.0,0.08302625,جالب توجه
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32277,جالس
0.0,0.0,0.0,0.0,0.0,0.36339999999999995,0.0,0.0,0.0,0.0,جالوت
0.0,0.0,0.08447999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,جالیز
0.0,0.0,0.0,0.0,0.0,0.0,0.08821333333333332,0.0,0.0,0.05333333333333334,جام پنجره
0.04454545454545455,0.02681818181818182,0.0,0.02467636363636364,0.02772545454545455,0.02772545454545455,0.023646363636363636,0.005396363636363636,0.0,0.018458181818181818,جامد
0.08968749999999999,0.0,0.0,0.0,0.0,0.0,0.013125000000000001,0.0,0.0,0.06901,جامع
0.0,0.0,0.027322000000000003,0.0,0.0,0.0,0.014250000000000002,0.0,0.0,0.045226,جامعه
0.15,0.0,0.0,0.0,0.0,0.0,0.09456,0.0,0.0,0.0,جامعیت
0.0,0.0032291666666666666,0.010454166666666667,0.011274166666666668,0.0014816666666666667,0.0007691666666666666,0.0053125,0.002965,0.007726666666666667,0.03496333333333334,جامه
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06265,0.0,0.0,جامه از تن بدر اوردن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13488,جامه اسقفی
0.0,0.03,0.11615999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,جامه عمل بخود پوشیدن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537,0.0,0.0,جامه معمولی‌
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404,جامه‌ء سفید و بلند
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12744,جامه‌ای که از پوست خوک ابی بدوزند
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14858000000000002,جامه‌دان
0.016517857142857143,0.008705357142857143,0.003922500000000001,0.001262857142857143,0.003557857142857143,0.02015964285714286,0.07201732142857142,0.0035628571428571424,0.009753035714285716,0.00455732142857143,جان
0.075,0.22499999999999998,0.0,0.0,0.0,0.2125,0.0,0.0,0.0,0.0,جان ازار
0.025000000000000005,0.0,0.051266666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,جان بخشیدن
0.078125,0.0,0.058199999999999995,0.0,0.0,0.0,0.1343,0.0,0.05416666666666666,0.10995833333333334,جان دادن
0.021,0.0,0.13323200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,جان دادن به
0.05416666666666667,0.0,0.0,0.0,0.0,0.0,0.027083333333333334,0.0,0.0,0.06660333333333333,جان کلام
0.0,0.0,0.0,0.0,0.0,0.1716,0.0,0.0,0.0,0.0,جان کندن
0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.041,جان کندن از
0.125,0.25,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,جان گداز بودن
0.14,0.0,0.0,0.0,0.0,0.0,0.24052,0.0,0.0,0.0,جانان
0.16704545454545455,0.0,0.0,0.008094545454545455,0.0,0.0,0.07609636363636364,0.003181818181818182,0.039174545454545455,0.01590909090909091,جانانه
0.0,0.045,0.0,0.0,0.0,0.0,0.12383999999999999,0.0,0.0,0.0,جانب
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14064,جانباختگی
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332,جانباز
0.001375,0.00275,0.030754000000000004,0.00595,0.0,0.0036120000000000006,0.064533,0.0,0.0,0.013358,جانبداری
0.04666666666666667,0.011666666666666667,0.0,0.0,0.0,0.0,0.0,0.09344000000000001,0.0,0.0,جانبداری کردن
0.010666666666666666,0.04375,0.008614666666666666,0.067975,0.007166666666666667,0.07743333333333333,0.013383333333333332,0.016291666666666666,0.002936,0.008226666666666667,جاندار
0.0,0.0,0.0,0.14278,0.0,0.0,0.0,0.0,0.0,0.0,جاندار یا گیاهی که از طریق غیر لقاحی به وجود
0.0,0.0,0.08804666666666666,0.0,0.0,0.0,0.11264333333333332,0.0,0.0,0.07472999999999999,جانسپار
0.0,0.004711538461538462,0.0,0.0,0.0,0.0,0.033692307692307695,0.0,0.0,0.22946230769230772,جانشین
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22197,جانشینی
0.0,0.0,0.0,0.0,0.0,0.0,0.07596,0.0,0.0,0.059039999999999995,جانم
0.005952380952380952,0.13,0.006416666666666667,0.10831428571428571,0.025299047619047617,0.13109142857142858,0.006857142857142857,0.028300952380952378,0.004369047619047619,0.0052976190476190475,جانور
0.0,0.0,0.0,0.02057,0.0,0.007443333333333334,0.0,0.00572,0.0,0.0,جانور دورگه‌
0.012321428571428572,0.04,0.0,0.012368571428571432,0.019577142857142855,0.013214285714285715,0.0,0.0,0.0,0.0,جانور نحیف و کم ارزش
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23069,0.0,جانور نر و ماده
0.0,0.125,0.0,0.16177499999999997,0.17752500000000002,0.1512,0.0,0.0,0.0,0.0,جانوران موذی
0.125,0.5,0.0,0.14444444444444443,0.13722222222222225,0.295,0.0,0.043444444444444445,0.0,0.0,جانورخوی
0.06375,0.31875,0.0,0.066385,0.10625,0.12886,0.0,0.06273,0.0,0.0,جانوروار
0.016875,0.1134375,0.0,0.039502499999999996,0.026050000000000004,0.06737,0.0,0.0127075,0.0,0.0,جانوری
0.0,0.0,0.0,0.0,0.0,0.026250000000000002,0.0,0.0,0.034440000000000005,0.0,جانوری که سر شیر و بدن ببر ودم مار داشته است
0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.059039999999999995,0.0,جانوری که سرشیر وبدن ببر ودم مار داشته است‌
0.0,0.0,0.0,0.0,0.10776,0.08879999999999999,0.0,0.0,0.0,0.0,جانوری که همجنس خود را میخورد
0.0,0.4298214285714285,0.0,0.15046714285714285,0.08062857142857142,0.17673071428571427,0.0,0.07404785714285714,0.0,0.0,جانی
0.0,0.0,0.0,0.0,0.0,0.0,0.12375,0.0,0.0,0.0,جان‌بخشی
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13128,جان‌سخت
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,جان‌پناه
0.0,0.0,0.03447,0.0,0.0,0.0,0.00954,0.0,0.02529,0.037259999999999995,جان‌کندن
0.157,0.0,0.033433333333333336,0.0,0.0,0.0,0.09943666666666666,0.0,0.0,0.08544266666666668,جاه
0.3,0.0,0.1234,0.0,0.0,0.0,0.11559999999999998,0.0,0.0,0.11719999999999998,جاه ط‌لب بودن
0.05500000000000001,0.0,0.012716,0.0,0.0,0.0,0.015004,0.0,0.011506,0.024068,جاه و جلال
0.01,0.05732142857142857,0.0,0.0,0.07867142857142857,0.0,0.022525714285714284,0.0,0.0,0.01606857142857143,جاهل
0.17499999999999996,0.0,0.14396666666666666,0.0,0.0,0.0,0.13486666666666666,0.0,0.0,0.13673333333333332,جاه‌طلبی
0.03,0.06,0.021539999999999997,0.0,0.0,0.0,0.015,0.015,0.0,0.03,جاودان
0.02,0.0,0.0075,0.01082,0.0,0.00594,0.015439999999999999,0.006560000000000001,0.0,0.00688,جاودانه
0.01,0.015000000000000001,0.06195571428571429,0.0,0.0,0.0,0.013247142857142858,0.01254,0.0,0.044211428571428575,جاودانگی
0.07036764705882353,0.03772058823529412,0.011485,0.010406470588235295,0.00465235294117647,0.009608823529411765,0.05490941176470588,0.012724117647058823,0.0,0.050003529411764704,جاودانی
0.0,0.0,0.0,0.0,0.0,0.0,0.04662000000000001,0.0,0.0,0.0,جاوه
0.028713235294117647,0.025404411764705884,0.012891764705882353,0.005356764705882353,0.0,0.0062076470588235295,0.02661294117647059,0.01217,0.0,0.06943617647058824,جاوید
0.0,0.0,0.11833333333333333,0.0,0.0,0.0,0.10720999999999999,0.029583333333333333,0.0,0.0,جاوید کردن
0.0064285714285714285,0.0,0.013828571428571428,0.0,0.0,0.0026857142857142856,0.015571428571428573,0.0,0.0,0.059268571428571434,جاویدان
0.0,0.05249999999999999,0.0,0.0,0.18397999999999998,0.0,0.0,0.0,0.125,0.0,جاکش
0.0,0.455,0.0,0.16315,0.21437,0.0,0.0,0.07722,0.07826,0.0,جاکشی وبیغیرتی کردن
0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0366,0.0,جاکشی کردن
0.07333333333333333,0.0,0.03456,0.01344,0.0,0.014679999999999999,0.0,0.01094,0.04174,0.0,جای
0.0,0.0,0.0,0.0,0.07182,0.0,0.0,0.0,0.0,0.0,جای ایستادن اسب در ط‌ویله
0.0,0.0,0.0,0.07585,0.0,0.0,0.0,0.0,0.0,0.050505,جای باز درمتن
0.0,0.0,0.017145,0.0,0.0,0.0089775,0.015356250000000002,0.0,0.0,0.01765125,جای بلند و برامدگی
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30272,جای تعمید
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052855,0.0,0.0,جای تهی
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29791,0.0,0.0,جای خالی
0.0,0.036875,0.0,0.0,0.19965500000000003,0.0,0.0,0.0,0.0,0.0,جای خوک یا گراز
0.0,0.19499999999999998,0.0,0.12540666666666667,0.05893333333333334,0.14092000000000002,0.0,0.06066666666666667,0.0,0.0,جای دوزح مانند و وحشتناک
0.0,0.0,0.0,0.09811500000000001,0.10718250000000001,0.094395,0.0,0.0871875,0.0,0.0,جای زخم
0.0,0.0,0.0,0.077085,0.0,0.094905,0.0,0.0,0.0,0.0,جای زخم در صورت
0.0,0.04125,0.0,0.030067499999999997,0.03284625,0.028927500000000002,0.0,0.02671875,0.0,0.0,جای زخم یا سوختگی
0.0,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,جای شب بسر بردن
